place_id,business_type,location_query,name,address,phone,website,rating,review_count,status,qualify_score,qualify_worth_pursuing,qualify_notes,screenshot_desktop_path,screenshot_mobile_path,approved_for_site,approved_for_outreach,site_filename,site_url,site_generated_at,contact_email,draft_id,email_message_id,email_thread_id,email_sent_at,followup_draft_id,followup_sent_at,expire_at,reply_classification,last_reply_message_id,claimed_at,error,created_at,updated_at
ChIJFSKph-KwA4gR6_VsY33e5Rg,spray foam insulation,Appleton WI,Bartelt Insulation Supply Inc.,"3117 N Marshall Rd, Appleton, WI 54911, USA",(920) 733-6086,http://www.barteltinsulation.com/,5.0,5,draft_created,3,True,"The mobile experience is severely broken — hero text and navigation are cut off with horizontal scrolling required, and the nav bar doesn't collapse into a hamburger menu. The desktop version is passable but the site clearly wasn't built with responsive design in mind.",screenshots/ChIJFSKph-KwA4gR6_VsY33e5Rg/desktop.png,screenshots/ChIJFSKph-KwA4gR6_VsY33e5Rg/mobile.png,True,True,barteltinsulation.com.html,https://stevendelarwelle.github.io/vet-demo-sites/barteltinsulation.com.html,2026-08-01T11:13:03.101895+00:00,sales@barteltinsulation.com,r3314285955086668917,19fcd8629319b75b,19fcd8629319b75b,,,,,,,,,2026-07-28T18:00:27.458487+00:00,2026-08-04T16:05:49.779348+00:00
ChIJG2onS2_lAogRw19ttZeTY1w,spray foam insulation,Green Bay WI,Performance Insulation Inc,"1526 N Irwin Ave N, Green Bay, WI 54302, USA",(920) 431-9195,,5.0,3,disqualified,1,True,no website on file,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.899194+00:00,2026-07-29T11:16:34.158632+00:00
ChIJGcdgqVf5AogRHJozVckl-GE,spray foam insulation,Green Bay WI,"Quality Insulators, Inc.","3142 S Ridge Rd, Green Bay, WI 54304, USA",(920) 336-3595,https://www.qualityinsulators.com/,3.9,7,disqualified,6,False,"The site is reasonably modern with a clear phone number and CTA above the fold on both viewports; the main weakness is a somewhat template-ish design with a gold/dark-blue color scheme that feels slightly dated, but it's functional and responsive enough that it doesn't urgently need a redesign.",screenshots/ChIJGcdgqVf5AogRHJozVckl-GE/desktop.png,screenshots/ChIJGcdgqVf5AogRHJozVckl-GE/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.900856+00:00,2026-07-29T11:16:53.790916+00:00
ChIJHXjru-G5A4gRUVgKDzeldAI,spray foam insulation,Appleton WI,Proseal Insulation of Neenah,"423 4th St, Neenah, WI 54956, USA",(920) 947-0400,https://neenah.prosealsprayfoam.com/,5.0,3,disqualified,4,True,"The site uses a very basic template with an overwhelming solid cyan background, no imagery/photos of actual work, and poor visual hierarchy; the desktop version lacks a visible phone number above the fold, relying only on the quote form.",screenshots/ChIJHXjru-G5A4gRUVgKDzeldAI/desktop.png,screenshots/ChIJHXjru-G5A4gRUVgKDzeldAI/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:27.459025+00:00,2026-07-29T11:17:06.584200+00:00
ChIJI8i4QjxRBogRzMWNaPz6FA4,spray foam insulation,Madison WI,Spraytech Insulators of Madison,"138 Dempsey Rd, Madison, WI 53714, USA",(608) 924-5373,https://spraytech-sf.com/madison-wi-spray-foam-insulation/,4.9,24,disqualified,1,True,"The website is stuck on a Cloudflare security check screen and never loads actual content, meaning visitors see no business information, no CTA, and no usable site whatsoever. With a 4.9 rating and 24 reviews, this is an active business that desperately needs a functional website.",screenshots/ChIJI8i4QjxRBogRzMWNaPz6FA4/desktop.png,screenshots/ChIJI8i4QjxRBogRzMWNaPz6FA4/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:54.146300+00:00,2026-07-29T11:17:15.914253+00:00
ChIJIST6f-KrB4gRPJdY3pD5ol0,spray foam insulation,Madison WI,Accurate-Airtight Exteriors,"3336 Commercial Ave, Madison, WI 53714, USA",(608) 467-2008,http://www.theairbarrier.com/,4.9,73,draft_created,4,True,"The hero slider appears broken on desktop showing a large blank green area with no visible text or imagery, giving a poor first impression. The overall design feels dated with its heavy green color scheme, lack of visual hierarchy, and the persistent bottom bar covering content on both viewports.",screenshots/ChIJIST6f-KrB4gRPJdY3pD5ol0/desktop.png,screenshots/ChIJIST6f-KrB4gRPJdY3pD5ol0/mobile.png,True,True,theairbarrier.com.html,https://stevendelarwelle.github.io/vet-demo-sites/theairbarrier.com.html,2026-08-01T11:15:10.258634+00:00,info@a-aexteriors.com,r-8884448406784150029,19fcd8648b239357,19fcd8648b239357,,,,,,,,,2026-07-28T18:00:54.150855+00:00,2026-08-04T16:05:57.970739+00:00
ChIJITocPqv7AogROAaApWXIEGo,spray foam insulation,Green Bay WI,"Pro-Foamers, Inc.","742 Borvan Ave, Green Bay, WI 54304, USA",(920) 499-9999,http://www.profoamersinc.com/,4.1,15,disqualified,7,False,"The site is reasonably modern with a clean layout, prominent phone number and address above the fold on both viewports, and a clear Contact Us CTA. It doesn't badly need a redesign; the main issue is the logo area feeling slightly dated and the hero image could use better contrast for text readability.",screenshots/ChIJITocPqv7AogROAaApWXIEGo/desktop.png,screenshots/ChIJITocPqv7AogROAaApWXIEGo/mobile.png,False,False,,,,pfi@profoamersinc.com,,,,,,,,,,,,2026-07-28T18:00:24.895233+00:00,2026-07-29T11:17:39.848030+00:00
ChIJIe3wuFRQBogRRbKlY75Oa7Y,spray foam insulation,Madison WI,Alpine Insulation,"5602 Femrite Dr, Madison, WI 53718, USA",(920) 458-8188,https://www.alpineinsulation.com/?utm_source=listingnetwork&utm_medium=organic&utm_campaign=listings,2.9,8,disqualified,4,True,"The site uses a very dated template with a grey background, an old-fashioned logo treatment, stock photos, and a cluttered top bar with awkwardly placed language toggles and Pay Now button, all giving a mid-2000s feel. The 2.9 Google rating with only 8 reviews is also a concern, but the business has operated since 1972 and appears active.",screenshots/ChIJIe3wuFRQBogRRbKlY75Oa7Y/desktop.png,screenshots/ChIJIe3wuFRQBogRRbKlY75Oa7Y/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:54.153681+00:00,2026-07-30T10:59:15.692232+00:00
ChIJIxkhFb1NrlIR3pmdVf5Tus8,spray foam insulation,Duluth MN,Evergreen Foam Insulation,"377 Canosia Rd, Esko, MN 55733, USA",(218) 576-4622,http://evergreenfoaminsulation.com/,5.0,8,site_generated,1,True,"The site fails to load on both desktop and mobile, showing only an infinite loading spinner with no content, no contact info, and no CTA — it is effectively a broken/non-functional website that desperately needs a full rebuild.",screenshots/ChIJIxkhFb1NrlIR3pmdVf5Tus8/desktop.png,screenshots/ChIJIxkhFb1NrlIR3pmdVf5Tus8/mobile.png,True,True,evergreenfoaminsulation.com.html,https://stevendelarwelle.github.io/vet-demo-sites/evergreenfoaminsulation.com.html,2026-08-02T11:11:36.967780+00:00,evergreenfoam@gmail.com,,,,,,,,,,,,2026-07-28T18:01:22.412971+00:00,2026-08-03T15:59:44.109168+00:00
ChIJJ27MDnuj-IcR2jeswv3VSnA,spray foam insulation,Eau Claire WI,Hometown Insulation,"4711 Anderson Dr, Eau Claire, WI 54703, USA",(715) 833-8562,https://hometowninsulation.com/,3.7,9,disqualified,6,False,"The desktop site is reasonably modern with a clear form and phone number above the fold, but the mobile version lacks a visible phone number or CTA above the fold and the hamburger menu icon appears barely visible, reducing mobile usability significantly.",screenshots/ChIJJ27MDnuj-IcR2jeswv3VSnA/desktop.png,screenshots/ChIJJ27MDnuj-IcR2jeswv3VSnA/mobile.png,False,False,,,,info@hometowninsulation.com,,,,,,,,,,,,2026-07-28T18:00:49.430802+00:00,2026-07-30T10:59:37.329280+00:00
ChIJJYmkYvH19YcRstUhTeKDT6g,spray foam insulation,Duluth MN,Maxlo Spray Foam Insulation,"32 Juniper St N, Lester Prairie, MN 55354, USA",(320) 405-6659,http://www.maxlosprayfoam.net/,5.0,22,disqualified,6,False,"The site is reasonably modern with clear CTAs and a phone number on desktop, but mobile lacks the phone number above the fold and the logo is missing. The design is functional but somewhat plain with a basic template feel.",screenshots/ChIJJYmkYvH19YcRstUhTeKDT6g/desktop.png,screenshots/ChIJJYmkYvH19YcRstUhTeKDT6g/mobile.png,False,False,,,,maxlosprayfoam@aol.com,,,,,,,,,,,,2026-07-28T18:01:22.438822+00:00,2026-07-30T10:59:48.094521+00:00
ChIJKTmsuAbXAogRmmrRZCjgMx0,spray foam insulation,Green Bay WI,Lakeshore Insulators,"N2892 Church Rd, Kewaunee, WI 54216, USA",(920) 304-0114,http://lakeshoreinsulators.com/,5.0,45,disqualified,2,True,"The site is extremely dated with a tribal/flame-style logo reminiscent of early 2000s design, a nearly empty dark page on desktop with a broken or missing hero image, and minimal content — it looks barely functional despite the business having a strong 5.0 Google rating with 45 reviews.",screenshots/ChIJKTmsuAbXAogRmmrRZCjgMx0/desktop.png,screenshots/ChIJKTmsuAbXAogRmmrRZCjgMx0/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.897505+00:00,2026-07-30T11:00:01.594161+00:00
ChIJKz78-Dv_AogRuSjDf4lJfRM,spray foam insulation,Green Bay WI,City Wide Insulation of GB,"1860 Enterprise Dr, De Pere, WI 54115, USA",(920) 336-2603,https://www.truteam.com/branches/wi/green-bay/656/,3.2,37,disqualified,7,False,"This is a corporate franchise/branch page under TruTeam's professionally built website, not a locally-owned standalone site — the design is reasonably modern with clear CTAs and decent mobile responsiveness, making it a poor redesign prospect.",screenshots/ChIJKz78-Dv_AogRuSjDf4lJfRM/desktop.png,screenshots/ChIJKz78-Dv_AogRuSjDf4lJfRM/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.896591+00:00,2026-07-30T11:00:16.101639+00:00
ChIJLbpQ47m3A4gRCQraTlXY7jw,spray foam insulation,Green Bay WI,Spraytech Insulators of Appleton,"W6597 Manitowoc Rd, Menasha, WI 54952, USA",(920) 654-5628,https://spraytech-sf.com/appleton-wi-spray-foam-insulation/,5.0,66,disqualified,1,True,site unreachable: HTTP 403,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.897212+00:00,2026-07-30T11:00:17.356448+00:00
ChIJLxvDEF8vAIgRYT_3-b86NEE,spray foam insulation,Wausau WI,Alpine Insulation,"100 E Bridge St, Wausau, WI 54403, USA",(920) 458-8188,https://www.alpineinsulation.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB%20Listing,2.3,9,disqualified,4,True,"The site uses a heavily dated design with a gray background, outdated logo style, stock photography, and a cluttered top bar with awkwardly placed language toggle and Pay Now button. The 2.3 Google rating with only 9 reviews is a concern, but the business has been operating since 1972 and appears active.",screenshots/ChIJLxvDEF8vAIgRYT_3-b86NEE/desktop.png,screenshots/ChIJLxvDEF8vAIgRYT_3-b86NEE/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:39.632707+00:00,2026-07-30T11:00:26.906771+00:00
ChIJMbGwgeXHrVIRBk4gKDbc3lU,spray foam insulation,Eau Claire WI,Superior Spray Foam,"2346 Co Rd A, Spooner, WI 54801, USA",(715) 791-9400,http://superiorsprayfoamwi.com/?utm_source=GBP&utm_medium=organic&utm_campaign=office,4.8,23,disqualified,7,False,"The site is already reasonably modern with a clean dark theme, proper navigation, and an embedded quote form above the fold on desktop. The main weakness is the lack of a visible phone number above the fold on either viewport, and the mobile layout pushes the quote form below the fold, but overall it doesn't badly need a redesign.",screenshots/ChIJMbGwgeXHrVIRBk4gKDbc3lU/desktop.png,screenshots/ChIJMbGwgeXHrVIRBk4gKDbc3lU/mobile.png,False,False,,,,brian@superiorsprayfoamwi.com,,,,,,,,,,,,2026-07-28T18:00:49.430020+00:00,2026-07-30T11:00:38.732051+00:00
ChIJMzRiS-T3BogRPufAwoRTX5U,spray foam insulation,Madison WI,"TNT Insulation, LLC","2890 Terra Ct Unit 13, Sun Prairie, WI 53590, USA",(608) 445-8970,http://www.tntwi.com/,4.8,17,site_generated,2,True,"The site is extremely dated with a broken hero image (large blank white space), no logo visible, and the mobile version is completely broken — content is cut off horizontally, the phone number is not visible, and the navigation is clipped off-screen.",screenshots/ChIJMzRiS-T3BogRPufAwoRTX5U/desktop.png,screenshots/ChIJMzRiS-T3BogRPufAwoRTX5U/mobile.png,True,True,tntwi.com.html,https://stevendelarwelle.github.io/vet-demo-sites/tntwi.com.html,2026-08-02T11:13:49.787308+00:00,tntinsulationllc@gmail.com,,,,,,,,,,,,2026-07-28T18:00:54.149921+00:00,2026-08-03T15:59:44.111959+00:00
ChIJNzPIlHSVtFIR0ySHN1W-d0I,spray foam insulation,Duluth MN,Peak Spray Foam LLC,"9098 Ingram Ave NW, Annandale, MN 55302, USA",(612) 482-4742,https://www.peaksprayfoamllc.com/,5.0,68,disqualified,7,False,"The site is reasonably modern with a clear CTA (phone number and quote form above the fold on both viewports), proper mobile responsiveness with sticky call/quote buttons, though the design is somewhat template-heavy and the hero section text readability over the background image could be improved.",screenshots/ChIJNzPIlHSVtFIR0ySHN1W-d0I/desktop.png,screenshots/ChIJNzPIlHSVtFIR0ySHN1W-d0I/mobile.png,False,False,,,,info@peaksprayfoamllc.com,,,,,,,,,,,,2026-07-28T18:01:22.420495+00:00,2026-07-30T11:01:05.134673+00:00
ChIJPSFr5HwdBYgRRc04d8NKkqo,spray foam insulation,Green Bay WI,WI Spray Foam Insulators Milwaukee,"4908 N 26th St, Milwaukee, WI 53209, USA",(414) 296-3222,https://wisprayfoaminsulation.com/milwaukee-wi-spray-foam-insulation.html,5.0,26,disqualified,1,True,site unreachable: HTTP 403,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.898486+00:00,2026-07-30T11:01:07.098378+00:00
ChIJPbJxlO-nBYgRNbADk1ZDmhQ,spray foam insulation,Wausau WI,Waukesha Spray Foam Insulation,"206 W Laflin Ave #3, Waukesha, WI 53186, USA",(262) 400-3593,https://sprayfoaminsulationwaukesha.com/,5.0,25,disqualified,4,True,"The site uses a basic template with a plain gray hero section lacking any imagery, and the mobile version has horizontal scroll issues with the navigation and logo cut off on the right side, indicating poor responsive design.",screenshots/ChIJPbJxlO-nBYgRNbADk1ZDmhQ/desktop.png,screenshots/ChIJPbJxlO-nBYgRNbADk1ZDmhQ/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:39.635730+00:00,2026-07-30T11:01:15.922810+00:00
ChIJQw4263UVFgwRybpALiMdgok,spray foam insulation,Green Bay WI,"Lauren Spray Foam, LLC","11410 Cameron Rd, Saxon, WI 54559, USA",(715) 329-0557,https://www.laurensprayfoamllc.com/,5.0,11,site_generated,3,True,"The site has significant layout issues with text and content being cut off on both desktop (hero text overflows viewport) and mobile (no logo or navigation visible, headings truncated), and the overall design feels dated with poor visual hierarchy and a generic template look.",screenshots/ChIJQw4263UVFgwRybpALiMdgok/desktop.png,screenshots/ChIJQw4263UVFgwRybpALiMdgok/mobile.png,True,True,laurensprayfoamllc.com.html,https://stevendelarwelle.github.io/vet-demo-sites/laurensprayfoamllc.com.html,2026-08-02T11:16:04.183043+00:00,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,,,,,,,,,,,2026-07-28T18:00:24.895738+00:00,2026-08-03T15:59:44.114620+00:00
ChIJRQWQJRc1VU0RlwPGcDG86oM,spray foam insulation,Wausau WI,"Central State Mechanical Insulation, LLC","5500 N 28th Ave, Wausau, WI 54401, USA",(715) 675-0101,,5.0,4,disqualified,1,True,no website on file,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:39.637040+00:00,2026-07-30T11:01:26.800764+00:00
ChIJRQhYcUpzAYgRCMCFKjMilWM,spray foam insulation,Wausau WI,Rock Road Company,"E5917 Haffner Rd Ste. A, Weyauwega, WI 54983, USA",(920) 757-1050,http://www.rockroadcompany.com/,5.0,28,site_generated,3,True,"The hero background image appears completely broken/missing on desktop, leaving white-on-white text that's nearly invisible, destroying visual hierarchy and making the site look non-functional. No phone number or clear CTA is visible above the fold on either viewport.",screenshots/ChIJRQhYcUpzAYgRCMCFKjMilWM/desktop.png,screenshots/ChIJRQhYcUpzAYgRCMCFKjMilWM/mobile.png,True,True,rockroadcompany.com.html,https://stevendelarwelle.github.io/vet-demo-sites/rockroadcompany.com.html,2026-08-03T12:52:17.808590+00:00,foam@rockroadcompany.com,,,,,,,,,,,,2026-07-28T18:00:39.634531+00:00,2026-08-03T15:59:44.117698+00:00
ChIJRwNeS4kDBYgRVAnQytwGi_w,spray foam insulation,Milwaukee WI,Insulation Specialists Inc.,"12609 W Arden Pl, Butler, WI 53007, USA",(262) 781-1971,http://www.myinsulationspecialists.com/,5.0,19,disqualified,2,True,"The site has a severely dated design with a purple/grey color scheme, heavy borders, stock imagery, and a cluttered header area reminiscent of early 2000s web design. The phone number is visible above the fold on both viewports, but the overall aesthetic and layout desperately need modernization.",screenshots/ChIJRwNeS4kDBYgRVAnQytwGi_w/desktop.png,screenshots/ChIJRwNeS4kDBYgRVAnQytwGi_w/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:04.212670+00:00,2026-07-30T11:01:50.879283+00:00
ChIJS4dRAsSVCIgRTWav6j8Ls1A,spray foam insulation,Rockford IL,Metro Insulation,"2119 N Central Ave, Rockford, IL 61101, USA",(815) 986-7736,https://www.metroinsulationrockford.com/,4.7,36,site_generated,3,True,"The mobile version is severely broken — content is cut off on the right side, the logo is clipped, navigation overflows, text is truncated, and no phone number or contact form is visible above the fold. The desktop design is dated with a busy background photo and an old-style Google Reviews badge.",screenshots/ChIJS4dRAsSVCIgRTWav6j8Ls1A/desktop.png,screenshots/ChIJS4dRAsSVCIgRTWav6j8Ls1A/mobile.png,True,True,metroinsulationrockford.com.html,https://stevendelarwelle.github.io/vet-demo-sites/metroinsulationrockford.com.html,2026-08-03T12:54:05.132156+00:00,metroinsulationinc@aol.com,,,,,,,,,,,,2026-07-28T18:01:24.478274+00:00,2026-08-03T15:59:44.120533+00:00
ChIJSfk4KFdjfygRQ3fQF_4P_YQ,spray foam insulation,Green Bay WI,Spraytech Insulators,"N 4310 Ebbe Acres Dr, Waupaca, WI 54981, USA",(715) 322-3229,https://spraytech-sf.com/,4.8,35,disqualified,1,True,site unreachable: HTTP 403,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.896314+00:00,2026-07-30T11:02:03.383822+00:00
ChIJT3Dafp4Fr1IR2zR_4Z1E9mY,spray foam insulation,Duluth MN,Retrofoam of Duluth,"1512 E Shilhon Rd, Duluth, MN 55804, USA",(218) 525-5685,,,,disqualified,1,True,no website on file,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:22.437481+00:00,2026-07-30T11:02:04.386154+00:00
ChIJTbEoNNm8-IcRxMnF1a7xA60,spray foam insulation,Eau Claire WI,Eau Claire Insulation LLC,"1125 Starr Ave, Eau Claire, WI 54703, USA",(715) 832-6927,http://www.ec-insulation.com/,3.9,24,disqualified,2,True,"The site looks extremely dated with a broken/missing hero image area (large blank white space), clip-art style 'Hiring Now' graphic, glossy 'Contact Us' banner, and overall early-2010s template design. The mobile version functions but has significant wasted whitespace where content should be.",screenshots/ChIJTbEoNNm8-IcRxMnF1a7xA60/desktop.png,screenshots/ChIJTbEoNNm8-IcRxMnF1a7xA60/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:49.425488+00:00,2026-07-31T11:20:19.773865+00:00
ChIJTfREaDj7AogRvy_z8lSzEiw,spray foam insulation,Green Bay WI,Spraytech Insulators of Green Bay,"1246 Reed St, Green Bay, WI 54303, USA",(920) 768-6303,https://spraytech-sf.com/green-bay-wi-spray-foam-insulation/,4.9,39,disqualified,1,True,site unreachable: HTTP 403,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.894694+00:00,2026-07-31T11:20:21.110250+00:00
ChIJUbGN2GIRXWIRMgipRG8DtWg,spray foam insulation,Duluth MN,Noah’s Foam Fortress,"2805 Sundberg Rd, Mahtowa, MN 55707, USA",(218) 576-5890,https://noahsfoamfortress.com/,5.0,1,disqualified,1,True,site unreachable: HTTP 403,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:22.417925+00:00,2026-07-31T11:20:22.260815+00:00
ChIJV31PwsNINAoRkFGjZBss_pE,spray foam insulation,Green Bay WI,Spraytech Insulators of Oshkosh,"234 Church Ave C, Oshkosh, WI 54901, USA",(920) 567-6059,https://spraytech-sf.com/oshkosh-wi-spray-foam-insulation/,4.8,18,disqualified,1,True,site unreachable: HTTP 403,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.902108+00:00,2026-07-31T11:20:23.509569+00:00
ChIJW9Mrow29-IcRIDUx-BWhuSQ,spray foam insulation,Eau Claire WI,North Central Insulation,"3204 Pleasant St, Altoona, WI 54720, USA",(715) 275-3692,https://www.northcentralinsulation.com/,4.2,5,site_generated,5,True,"The site is functional but has a dated template feel with a broken form button label ('Form Button' instead of actual text), and the hero heading says 'Commercial Roofing Contractors' for an insulation company, suggesting a poorly customized template. Mobile layout works reasonably but the hero image takes up excessive space with lots of empty area below the text.",screenshots/ChIJW9Mrow29-IcRIDUx-BWhuSQ/desktop.png,screenshots/ChIJW9Mrow29-IcRIDUx-BWhuSQ/mobile.png,True,False,northcentralinsulation.com.html,https://stevendelarwelle.github.io/vet-demo-sites/northcentralinsulation.com.html,2026-08-04T11:55:14.978724+00:00,eric@northcentralinsulation.com,,,,,,,,,,,,2026-07-28T18:00:49.432370+00:00,2026-08-04T11:55:14.978751+00:00
ChIJW9aMz230yIoREsW9txLiKDw,spray foam insulation,Duluth MN,Anderson coatings and spray foam LLC,"4280 Lavaque Rd, Hermantown, MN 55811, USA",(218) 391-9549,,,,disqualified,1,True,no website on file,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:22.416672+00:00,2026-07-31T11:20:36.372109+00:00
ChIJXY5I3jStB4gRq9lTBnR8itg,spray foam insulation,Madison WI,"BadgerTech, LLC","4794 Norton Dr, Sun Prairie, WI 53590, USA",(608) 286-1200,http://www.badgertechinsulation.com/,5.0,8,site_generated,5,True,"The site uses a generic stock photo hero image of a house that isn't their own work, and the logo appears low-resolution with a white background rectangle that doesn't blend with the header. The overall design is a basic template with limited brand differentiation, though it functions reasonably well on mobile.",screenshots/ChIJXY5I3jStB4gRq9lTBnR8itg/desktop.png,screenshots/ChIJXY5I3jStB4gRq9lTBnR8itg/mobile.png,True,False,badgertechinsulation.com.html,https://stevendelarwelle.github.io/vet-demo-sites/badgertechinsulation.com.html,2026-08-04T11:57:26.053116+00:00,badgertechinsulation@gmail.com,,,,,,,,,,,,2026-07-28T18:00:54.155594+00:00,2026-08-04T11:57:26.053136+00:00
ChIJXxB1y2SwB4gRCSG9mf5XWC0,spray foam insulation,Madison WI,"Rockweiler Insulation, Inc.","211 Legion St, Verona, WI 53593, USA",(608) 845-7625,https://rockinsul.com/,4.7,73,disqualified,7,False,"The site is reasonably modern with good branding and a prominent phone number on both viewports. The mobile version has excessive whitespace below the video hero section, suggesting a layout/rendering issue, but overall the site doesn't urgently need a redesign.",screenshots/ChIJXxB1y2SwB4gRCSG9mf5XWC0/desktop.png,screenshots/ChIJXxB1y2SwB4gRCSG9mf5XWC0/mobile.png,False,False,,,,info@rockinsul.com,,,,,,,,,,,,2026-07-28T18:00:54.152714+00:00,2026-07-31T11:20:54.360761+00:00
ChIJYypJIxwUqVIRQtTLlbeg_6o,spray foam insulation,Green Bay WI,Spray Foam Insulation LLC,"301 MacArthur Ave, Ashland, WI 54806, USA",(715) 209-7054,https://m.facebook.com/Spray-Foam-Insulation-LLC-1688065864813049/,3.1,9,disqualified,1,True,"The business has no actual website — their listed URL redirects to the Facebook login page, meaning they have zero web presence beyond a Facebook page. This is a prime candidate for a new website build.",screenshots/ChIJYypJIxwUqVIRQtTLlbeg_6o/desktop.png,screenshots/ChIJYypJIxwUqVIRQtTLlbeg_6o/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.901669+00:00,2026-07-31T11:21:02.553746+00:00
ChIJZ-FGNlnbAogRKESiCeNLmP4,spray foam insulation,Green Bay WI,Dart Foam And Coatings LLC,"6150 Luxemburg Rd, Luxemburg, WI 54217, USA",(920) 680-9585,http://www.dartfoamandcoating.com/,5.0,7,site_generated,1,True,"The site is literally an 'under construction' placeholder with a decorative script font, no real content, and on mobile the business info is completely invisible — only an 'Owner Login' button and outdated social icons appear. This is essentially a non-functional website for an active business with a 5.0 Google rating.",screenshots/ChIJZ-FGNlnbAogRKESiCeNLmP4/desktop.png,screenshots/ChIJZ-FGNlnbAogRKESiCeNLmP4/mobile.png,True,False,dartfoamandcoating.com.html,https://stevendelarwelle.github.io/vet-demo-sites/dartfoamandcoating.com.html,2026-08-04T11:59:24.713236+00:00,jdartfc@yahoo.com,,,,,,,,,,,,2026-07-28T18:00:24.896917+00:00,2026-08-04T11:59:24.713256+00:00
ChIJZySV66umJQwRN4TdZrRXY7E,spray foam insulation,Green Bay WI,Technologies LLC,"1676 87th St, New Richmond, WI 54017, USA",(715) 586-8656,https://sprayfoamtechnologiesllc.com/,4.7,14,disqualified,6,False,"The site is reasonably functional with clear CTAs (phone number and consultation button visible above the fold on both viewports), but the design uses a somewhat generic template with heavy italic serif fonts and a basic dark header that feels slightly dated, though not drastically so.",screenshots/ChIJZySV66umJQwRN4TdZrRXY7E/desktop.png,screenshots/ChIJZySV66umJQwRN4TdZrRXY7E/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.902548+00:00,2026-07-31T11:21:23.387946+00:00
ChIJ_TUOBjuBBYgRryybcNLsr08,spray foam insulation,Green Bay WI,Diversified Insulation,"Diversified Insulation, 169 Industrial Dr A, Burlington, WI 53105, USA",(262) 321-4677,https://diversifiedinsulation.net/?utm_source=gmb_profile+&utm_medium=organic,4.9,244,disqualified,6,False,"The site is functional with clear CTAs (phone number and Request An Estimate button visible above the fold on both viewports), but the design feels dated with heavy use of dark navy backgrounds, basic layout structure, and a somewhat cluttered header area that lacks modern polish.",screenshots/ChIJ_TUOBjuBBYgRryybcNLsr08/desktop.png,screenshots/ChIJ_TUOBjuBBYgRryybcNLsr08/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.903016+00:00,2026-07-31T11:21:35.938940+00:00
ChIJ_Vtr9AsbBYgRjhPwShk2XMo,spray foam insulation,Milwaukee WI,Cruz Insulation Services LLC,"2409 W Lapham St, Milwaukee, WI 53204, USA",(414) 514-7977,https://sites.google.com/view/cruzinsulationllc/home?authuser=1,5.0,3,qualified,1,True,"The website appears to be essentially a blank dark navy page with no visible content, no business name, no contact information, and no calls to action on either viewport — it's effectively a broken or placeholder site that desperately needs a complete redesign.",screenshots/ChIJ_Vtr9AsbBYgRjhPwShk2XMo/desktop.png,screenshots/ChIJ_Vtr9AsbBYgRjhPwShk2XMo/mobile.png,True,False,,,,cruzinsulation@gmail.com,,,,,,,,,,,,2026-07-28T18:01:04.220277+00:00,2026-07-31T11:21:43.412679+00:00
ChIJ__-rBzX4AogRr3Om7oqJUMM,spray foam insulation,Green Bay WI,All Weather Insulation,"3233 Westway Dr, Green Bay, WI 54313, USA",(920) 494-6966,https://www.allweatherinsulationwi.com/,5.0,3,qualified,3,True,"The mobile version is severely broken — content is cut off on the right side, navigation is not collapsed into a hamburger menu, phone numbers are not visible, and text/headings overflow the viewport. The desktop design is also dated with a plain gray background, basic logo, and outdated layout structure.",screenshots/ChIJ__-rBzX4AogRr3Om7oqJUMM/desktop.png,screenshots/ChIJ__-rBzX4AogRr3Om7oqJUMM/mobile.png,True,False,,,,d.vankauwenberg@icloud.com,,,,,,,,,,,,2026-07-28T18:00:24.895484+00:00,2026-07-31T11:21:51.511236+00:00
